00:24:26 [INFO] Opening target process: csgo.exe
00:43:37 [INFO] Found netvar: m_zoomLevel => 0x33E0
00:43:37 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
00:43:37 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
00:43:37 [INFO] Found netvar: m_iCrosshairId => 0x117DC
00:43:37 [INFO] Found netvar: m_iEntityQuality => 0x2FBC
00:43:37 [INFO] Found netvar: m_iFOVStart => 0x31F8
00:43:37 [INFO] Found netvar: m_iGlowIndex => 0x10470
00:43:37 [INFO] Found netvar: m_iHealth => 0x100
00:43:37 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FBA
00:43:37 [INFO] Found netvar: m_iItemIDHigh => 0x2FD0
00:43:37 [INFO] Found netvar: m_iObserverMode => 0x3388
00:43:37 [INFO] Found netvar: m_iShotsFired => 0x103E0
00:43:37 [INFO] Found netvar: m_iState => 0x3268
00:43:37 [INFO] Found netvar: m_iTeamNum => 0xF4
00:43:37 [INFO] Found netvar: m_lifeState => 0x25F
00:43:37 [INFO] Found netvar: m_nFallbackPaintKit => 0x31D8
00:43:37 [INFO] Found netvar: m_nFallbackSeed => 0x31DC
00:43:37 [INFO] Found netvar: m_nFallbackStatTrak => 0x31E4
00:43:37 [INFO] Found netvar: m_iDefaultFOV => 0x333C
00:43:37 [INFO] Found netvar: m_iFOV => 0x31F4
00:43:37 [INFO] Found netvar: m_nForceBone => 0x268C
00:43:37 [INFO] Found netvar: m_nTickBase => 0x3440
00:43:37 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
00:43:37 [INFO] Found netvar: m_szCustomName => 0x304C
00:43:37 [INFO] Found netvar: m_szLastPlaceName => 0x35C4
00:43:37 [INFO] Found netvar: m_vecOrigin => 0x138
00:43:37 [INFO] Found netvar: m_vecVelocity => 0x114
00:43:37 [INFO] Found netvar: m_vecViewOffset => 0x108
00:43:37 [INFO] Found netvar: m_viewPunchAngle => 0x3030
00:43:37 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31E4
00:43:37 [INFO] Found netvar: m_clrRender => 0x70
00:43:37 [INFO] Found netvar: m_bBombTicking => 0x2990
00:43:37 [INFO] Found netvar: m_bBombDefused => 0x29C0
00:43:37 [INFO] Found netvar: m_flC4Blow => 0x29A0
00:43:37 [INFO] Found netvar: m_hBombDefuser => 0x29C4
00:43:37 [INFO] Found netvar: m_flTimerLength => 0x29A4
00:43:37 [INFO] Found netvar: m_flDefuseLength => 0x29B8
00:43:37 [INFO] Found netvar: m_flDefuseCountDown => 0x29BC
00:43:37 [INFO] Found netvar: m_nBombSite => 0x2994
00:43:37 [INFO] Found netvar: cs_gamerules_data => 0x0
00:43:37 [INFO] Found netvar: m_SurvivalRules => 0xD00
00:43:37 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
00:43:37 [INFO] Found netvar: m_bIsValveDS => 0x7C
00:43:37 [INFO] Found netvar: m_bFreezePeriod => 0x20
00:43:37 [INFO] Found netvar: m_bBombPlanted => 0x9A5
00:43:37 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
00:43:37 [INFO] Found netvar: m_flSimulationTime => 0x268
00:43:37 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x9ADC
00:43:37 [INFO] Found netvar: m_angEyeAnglesX => 0x117D0
00:43:37 [INFO] Found netvar: m_angEyeAnglesY => 0x117D4
00:43:37 [INFO] Found netvar: m_flNextAttack => 0x2D80
00:43:37 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
00:43:37 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28C0
00:43:37 [INFO] Found netvar: m_bStartedArming => 0x3400
00:43:37 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
00:43:37 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
00:43:37 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
00:43:37 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
00:43:37 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
00:43:37 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
00:43:37 [INFO] Found netvar: m_nViewModelIndex => 0x29D0
00:43:37 [INFO] Found netvar: m_nModelIndex => 0x258
00:43:37 [INFO] Finished netvar scanning: 94/94 items successful
00:47:41 [INFO] Opening target process: csgo.exe
00:47:42 [INFO] Starting signature scanning: 58 items
00:47:42 [INFO] Found signature: dwClientState => 0x59F194
00:47:42 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
00:47:42 [INFO] Found signature: dwClientState_IsHLTV => 0x4D48
00:47:42 [INFO] Found signature: dwClientState_Map => 0x28C
00:47:42 [INFO] Found signature: dwClientState_MapDirectory => 0x188
00:47:42 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
00:47:42 [INFO] Found signature: dwClientState_PlayerInfo => 0x52C0
00:47:42 [INFO] Found signature: dwClientState_State => 0x108
00:47:42 [INFO] Found signature: dwClientState_ViewAngles => 0x4D90
00:47:42 [INFO] Found signature: clientstate_delta_ticks => 0x174
00:47:42 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D2C
00:47:42 [INFO] Found signature: clientstate_choked_commands => 0x4D30
00:47:42 [INFO] Found signature: clientstate_net_channel => 0x9C
00:47:42 [INFO] Found signature: dwEntityList => 0x4DFBE54
00:47:42 [INFO] Found signature: dwForceAttack => 0x3229CBC
00:47:42 [INFO] Found signature: dwForceAttack2 => 0x3229CC8
00:47:42 [INFO] Found signature: dwForceBackward => 0x3229C68
00:47:42 [INFO] Found signature: dwForceForward => 0x3229CEC
00:47:42 [INFO] Found signature: dwForceJump => 0x52B7BDC
00:47:42 [INFO] Found signature: dwForceLeft => 0x3229C74
00:47:42 [INFO] Found signature: dwForceRight => 0x3229C80
00:47:42 [INFO] Found signature: dwGameDir => 0x63AD80
00:47:42 [INFO] Found signature: dwGameRulesProxy => 0x532B40C
00:47:42 [INFO] Found signature: dwGetAllClasses => 0xE07FDC
00:47:42 [INFO] Found signature: dwGlobalVars => 0x59EE58
00:47:42 [INFO] Found signature: dwGlowObjectManager => 0x5356910
00:47:42 [INFO] Found signature: dwInput => 0x5259428
00:47:42 [INFO] Found signature: dwInterfaceLinkList => 0x999154
00:47:42 [INFO] Found signature: dwLocalPlayer => 0xDE6964
00:47:42 [INFO] Found signature: dwMouseEnable => 0x5235088
00:47:42 [INFO] Found signature: dwMouseEnablePtr => 0x5235058
00:47:42 [INFO] Found signature: dwPlayerResource => 0x3228000
00:47:42 [INFO] Found signature: dwRadarBase => 0x523292C
00:47:42 [INFO] Found signature: dwSensitivity => 0xDEAB80
00:47:42 [INFO] Found signature: dwSensitivityPtr => 0xDEAB80
00:47:42 [INFO] Found signature: dwSetClanTag => 0x8DA80
00:47:42 [INFO] Found signature: dwViewMatrix => 0x4DECC84
00:47:42 [INFO] Found signature: dwWeaponTable => 0x525A504
00:47:42 [INFO] Found signature: dwWeaponTableIndex => 0x326C
00:47:42 [INFO] Found signature: dwYawPtr => 0xDEA910
00:47:42 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xDF0380
00:47:42 [INFO] Found signature: dwbSendPackets => 0xDCF92
00:47:42 [INFO] Found signature: dwppDirect3DDevice9 => 0xA62C0
00:47:42 [INFO] Found signature: m_pStudioHdr => 0x2950
00:47:42 [INFO] Found signature: m_yawClassPtr => 0xDEA910
00:47:42 [INFO] Found signature: m_pitchClassPtr => 0x5234F80
00:47:42 [INFO] Found signature: interface_engine_cvar => 0x3FA9C
00:47:42 [INFO] Found signature: convar_name_hash_table => 0x301A0
00:47:42 [INFO] Found signature: m_bDormant => 0xED
00:47:42 [INFO] Found signature: model_ambient_min => 0x5A118C
00:47:42 [INFO] Found signature: set_abs_angles => 0x1E5090
00:47:42 [INFO] Found signature: set_abs_origin => 0x1E4ED0
00:47:42 [INFO] Found signature: is_c4_owner => 0x3E49A0
00:47:42 [INFO] Found signature: force_update_spectator_glow => 0x3D716A
00:47:42 [INFO] Found signature: anim_overlays => 0x2990
00:47:42 [INFO] Found signature: m_flSpawnTime => 0x103C0
00:47:42 [INFO] Found signature: find_hud_element => 0x33DED9F0
00:47:42 [INFO] Found signature: m_bIsLocalPlayer => 0x3628
00:47:42 [INFO] Finished signature scanning: 58/58 items successful
00:47:42 [INFO] Starting netvar scanning: 94 items
00:47:42 [INFO] Found netvar: m_ArmorValue => 0x117CC
00:47:42 [INFO] Found netvar: m_Collision => 0x320
00:47:42 [INFO] Found netvar: m_CollisionGroup => 0x474
00:47:42 [INFO] Found netvar: m_Local => 0x2FCC
00:47:42 [INFO] Found netvar: m_MoveType => 0x25B
00:47:42 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31D4
00:47:42 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31D0
00:47:42 [INFO] Found netvar: m_aimPunchAngle => 0x303C
00:47:42 [INFO] Found netvar: m_aimPunchAngleVel => 0x3048
00:47:42 [INFO] Found netvar: m_bGunGameImmunity => 0x9990
00:47:42 [INFO] Found netvar: m_bHasDefuser => 0x117DC
00:47:42 [INFO] Found netvar: m_bHasHelmet => 0x117C0
00:47:42 [INFO] Found netvar: m_bInReload => 0x3248
00:47:42 [INFO] Found netvar: m_bIsDefusing => 0x997C
00:47:42 [INFO] Found netvar: m_bIsScoped => 0x9974
00:47:42 [INFO] Found netvar: m_bSpotted => 0x93D
00:47:42 [INFO] Found netvar: m_bSpottedByMask => 0x980
00:47:42 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
00:47:42 [INFO] Found netvar: m_fAccuracyPenalty => 0x3340
00:47:42 [INFO] Found netvar: m_fFlags => 0x104
00:47:42 [INFO] Found netvar: m_hViewModel => 0x3308
00:47:42 [INFO] Found netvar: m_flFallbackWear => 0x31E0
00:47:42 [INFO] Found netvar: m_flFlashDuration => 0x10470
00:47:42 [INFO] Found netvar: m_flFlashMaxAlpha => 0x1046C
00:47:42 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3248
00:47:42 [INFO] Found netvar: m_hActiveWeapon => 0x2F08
00:47:42 [INFO] Found netvar: m_hMyWeapons => 0x2F08
00:47:42 [INFO] Found netvar: m_hObserverTarget => 0x339C
00:47:42 [INFO] Found netvar: m_hOwner => 0x29DC
00:47:42 [INFO] Found netvar: m_hOwnerEntity => 0x14C
00:47:42 [INFO] Found netvar: m_iAccountID => 0x2FD8
00:47:42 [INFO] Found netvar: m_iClip1 => 0x3274
00:47:42 [INFO] Found netvar: m_zoomLevel => 0x33E0
00:47:42 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
00:47:42 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
00:47:42 [INFO] Found netvar: m_iCrosshairId => 0x117DC
00:47:42 [INFO] Found netvar: m_iEntityQuality => 0x2FBC
00:47:42 [INFO] Found netvar: m_iFOVStart => 0x31F8
00:47:42 [INFO] Found netvar: m_iGlowIndex => 0x10470
00:47:42 [INFO] Found netvar: m_iHealth => 0x100
00:47:42 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FBA
00:47:42 [INFO] Found netvar: m_iItemIDHigh => 0x2FD0
00:47:42 [INFO] Found netvar: m_iObserverMode => 0x3388
00:47:42 [INFO] Found netvar: m_iShotsFired => 0x103E0
00:47:42 [INFO] Found netvar: m_iState => 0x3268
00:47:42 [INFO] Found netvar: m_iTeamNum => 0xF4
00:47:42 [INFO] Found netvar: m_lifeState => 0x25F
00:47:42 [INFO] Found netvar: m_nFallbackPaintKit => 0x31D8
00:47:42 [INFO] Found netvar: m_nFallbackSeed => 0x31DC
00:47:42 [INFO] Found netvar: m_nFallbackStatTrak => 0x31E4
00:47:42 [INFO] Found netvar: m_iDefaultFOV => 0x333C
00:47:42 [INFO] Found netvar: m_iFOV => 0x31F4
00:47:42 [INFO] Found netvar: m_nForceBone => 0x268C
00:47:42 [INFO] Found netvar: m_nTickBase => 0x3440
00:47:42 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
00:47:42 [INFO] Found netvar: m_szCustomName => 0x304C
00:47:42 [INFO] Found netvar: m_szLastPlaceName => 0x35C4
00:47:42 [INFO] Found netvar: m_vecOrigin => 0x138
00:47:42 [INFO] Found netvar: m_vecVelocity => 0x114
00:47:42 [INFO] Found netvar: m_vecViewOffset => 0x108
00:47:42 [INFO] Found netvar: m_viewPunchAngle => 0x3030
00:47:42 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31E4
00:47:42 [INFO] Found netvar: m_clrRender => 0x70
00:47:42 [INFO] Found netvar: m_bBombTicking => 0x2990
00:47:42 [INFO] Found netvar: m_bBombDefused => 0x29C0
00:47:42 [INFO] Found netvar: m_flC4Blow => 0x29A0
00:47:42 [INFO] Found netvar: m_hBombDefuser => 0x29C4
00:47:42 [INFO] Found netvar: m_flTimerLength => 0x29A4
00:47:42 [INFO] Found netvar: m_flDefuseLength => 0x29B8
00:47:42 [INFO] Found netvar: m_flDefuseCountDown => 0x29BC
00:47:42 [INFO] Found netvar: m_nBombSite => 0x2994
00:47:42 [INFO] Found netvar: cs_gamerules_data => 0x0
00:47:42 [INFO] Found netvar: m_SurvivalRules => 0xD00
00:47:42 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
00:47:42 [INFO] Found netvar: m_bIsValveDS => 0x7C
00:47:42 [INFO] Found netvar: m_bFreezePeriod => 0x20
00:47:42 [INFO] Found netvar: m_bBombPlanted => 0x9A5
00:47:42 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
00:47:42 [INFO] Found netvar: m_flSimulationTime => 0x268
00:47:42 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x9ADC
00:47:42 [INFO] Found netvar: m_angEyeAnglesX => 0x117D0
00:47:42 [INFO] Found netvar: m_angEyeAnglesY => 0x117D4
00:47:42 [INFO] Found netvar: m_flNextAttack => 0x2D80
00:47:42 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
00:47:42 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28C0
00:47:42 [INFO] Found netvar: m_bStartedArming => 0x3400
00:47:42 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
00:47:42 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
00:47:42 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
00:47:42 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
00:47:42 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
00:47:42 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
00:47:42 [INFO] Found netvar: m_nViewModelIndex => 0x29D0
00:47:42 [INFO] Found netvar: m_nModelIndex => 0x258
00:47:42 [INFO] Finished netvar scanning: 94/94 items successful
00:50:06 [INFO] Opening target process: csgo.exe
00:50:06 [INFO] Starting signature scanning: 58 items
00:50:06 [INFO] Found signature: dwClientState => 0x59F194
00:50:06 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
00:50:06 [INFO] Found signature: dwClientState_IsHLTV => 0x4D48
00:50:06 [INFO] Found signature: dwClientState_Map => 0x28C
00:50:06 [INFO] Found signature: dwClientState_MapDirectory => 0x188
00:50:06 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
00:50:06 [INFO] Found signature: dwClientState_PlayerInfo => 0x52C0
00:50:06 [INFO] Found signature: dwClientState_State => 0x108
00:50:06 [INFO] Found signature: dwClientState_ViewAngles => 0x4D90
00:50:06 [INFO] Found signature: clientstate_delta_ticks => 0x174
00:50:06 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D2C
00:50:06 [INFO] Found signature: clientstate_choked_commands => 0x4D30
00:50:06 [INFO] Found signature: clientstate_net_channel => 0x9C
00:50:06 [INFO] Found signature: dwEntityList => 0x4DFBE54
00:50:06 [INFO] Found signature: dwForceAttack => 0x3229CBC
00:50:06 [INFO] Found signature: dwForceAttack2 => 0x3229CC8
00:50:06 [INFO] Found signature: dwForceBackward => 0x3229C68
00:50:06 [INFO] Found signature: dwForceForward => 0x3229CEC
00:50:06 [INFO] Found signature: dwForceJump => 0x52B7BDC
00:50:06 [INFO] Found signature: dwForceLeft => 0x3229C74
00:50:06 [INFO] Found signature: dwForceRight => 0x3229C80
00:50:06 [INFO] Found signature: dwGameDir => 0x63AD80
00:50:06 [INFO] Found signature: dwGameRulesProxy => 0x532B40C
00:50:06 [INFO] Found signature: dwGetAllClasses => 0xE07FDC
00:50:06 [INFO] Found signature: dwGlobalVars => 0x59EE58
00:50:06 [INFO] Found signature: dwGlowObjectManager => 0x5356910
00:50:06 [INFO] Found signature: dwInput => 0x5259428
00:50:06 [INFO] Found signature: dwInterfaceLinkList => 0x999154
00:50:06 [INFO] Found signature: dwLocalPlayer => 0xDE6964
00:50:06 [INFO] Found signature: dwMouseEnable => 0x5235088
00:50:06 [INFO] Found signature: dwMouseEnablePtr => 0x5235058
00:50:06 [INFO] Found signature: dwPlayerResource => 0x3228000
00:50:06 [INFO] Found signature: dwRadarBase => 0x523292C
00:50:06 [INFO] Found signature: dwSensitivity => 0xDEAB80
00:50:06 [INFO] Found signature: dwSensitivityPtr => 0xDEAB80
00:50:06 [INFO] Found signature: dwSetClanTag => 0x8DA80
00:50:06 [INFO] Found signature: dwViewMatrix => 0x4DECC84
00:50:06 [INFO] Found signature: dwWeaponTable => 0x525A504
00:50:06 [INFO] Found signature: dwWeaponTableIndex => 0x326C
00:50:06 [INFO] Found signature: dwYawPtr => 0xDEA910
00:50:06 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xDF0380
00:50:06 [INFO] Found signature: dwbSendPackets => 0xDCF92
00:50:06 [INFO] Found signature: dwppDirect3DDevice9 => 0xA62C0
00:50:06 [INFO] Found signature: m_pStudioHdr => 0x2950
00:50:06 [INFO] Found signature: m_yawClassPtr => 0xDEA910
00:50:06 [INFO] Found signature: m_pitchClassPtr => 0x5234F80
00:50:06 [INFO] Found signature: interface_engine_cvar => 0x3FA9C
00:50:06 [INFO] Found signature: convar_name_hash_table => 0x301A0
00:50:06 [INFO] Found signature: m_bDormant => 0xED
00:50:06 [INFO] Found signature: model_ambient_min => 0x5A118C
00:50:06 [INFO] Found signature: set_abs_angles => 0x1E5090
00:50:06 [INFO] Found signature: set_abs_origin => 0x1E4ED0
00:50:06 [INFO] Found signature: is_c4_owner => 0x3E49A0
00:50:06 [INFO] Found signature: force_update_spectator_glow => 0x3D716A
00:50:06 [INFO] Found signature: anim_overlays => 0x2990
00:50:06 [INFO] Found signature: m_flSpawnTime => 0x103C0
00:50:06 [INFO] Found signature: find_hud_element => 0x33DED9F0
00:50:06 [INFO] Found signature: m_bIsLocalPlayer => 0x3628
00:50:06 [INFO] Finished signature scanning: 58/58 items successful
00:50:06 [INFO] Starting netvar scanning: 94 items
00:50:06 [INFO] Found netvar: m_ArmorValue => 0x117CC
00:50:06 [INFO] Found netvar: m_Collision => 0x320
00:50:06 [INFO] Found netvar: m_CollisionGroup => 0x474
00:50:06 [INFO] Found netvar: m_Local => 0x2FCC
00:50:06 [INFO] Found netvar: m_MoveType => 0x25B
00:50:06 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31D4
00:50:06 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31D0
00:50:06 [INFO] Found netvar: m_aimPunchAngle => 0x303C
00:50:06 [INFO] Found netvar: m_aimPunchAngleVel => 0x3048
00:50:06 [INFO] Found netvar: m_bGunGameImmunity => 0x9990
00:50:06 [INFO] Found netvar: m_bHasDefuser => 0x117DC
00:50:06 [INFO] Found netvar: m_bHasHelmet => 0x117C0
00:50:06 [INFO] Found netvar: m_bInReload => 0x3248
00:50:06 [INFO] Found netvar: m_bIsDefusing => 0x997C
00:50:06 [INFO] Found netvar: m_bIsScoped => 0x9974
00:50:06 [INFO] Found netvar: m_bSpotted => 0x93D
00:50:06 [INFO] Found netvar: m_bSpottedByMask => 0x980
00:50:06 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
00:50:06 [INFO] Found netvar: m_fAccuracyPenalty => 0x3340
00:50:06 [INFO] Found netvar: m_fFlags => 0x104
00:50:06 [INFO] Found netvar: m_hViewModel => 0x3308
00:50:06 [INFO] Found netvar: m_flFallbackWear => 0x31E0
00:50:06 [INFO] Found netvar: m_flFlashDuration => 0x10470
00:50:06 [INFO] Found netvar: m_flFlashMaxAlpha => 0x1046C
00:50:06 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3248
00:50:06 [INFO] Found netvar: m_hActiveWeapon => 0x2F08
00:50:06 [INFO] Found netvar: m_hMyWeapons => 0x2F08
00:50:06 [INFO] Found netvar: m_hObserverTarget => 0x339C
00:50:06 [INFO] Found netvar: m_hOwner => 0x29DC
00:50:06 [INFO] Found netvar: m_hOwnerEntity => 0x14C
00:50:06 [INFO] Found netvar: m_iAccountID => 0x2FD8
00:50:06 [INFO] Found netvar: m_iClip1 => 0x3274
00:50:06 [INFO] Found netvar: m_zoomLevel => 0x33E0
00:50:06 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
00:50:06 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
00:50:06 [INFO] Found netvar: m_iCrosshairId => 0x117DC
00:50:06 [INFO] Found netvar: m_iEntityQuality => 0x2FBC
00:50:06 [INFO] Found netvar: m_iFOVStart => 0x31F8
00:50:06 [INFO] Found netvar: m_iGlowIndex => 0x10470
00:50:06 [INFO] Found netvar: m_iHealth => 0x100
00:50:06 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FBA
00:50:06 [INFO] Found netvar: m_iItemIDHigh => 0x2FD0
00:50:06 [INFO] Found netvar: m_iObserverMode => 0x3388
00:50:06 [INFO] Found netvar: m_iShotsFired => 0x103E0
00:50:06 [INFO] Found netvar: m_iState => 0x3268
00:50:06 [INFO] Found netvar: m_iTeamNum => 0xF4
00:50:06 [INFO] Found netvar: m_lifeState => 0x25F
00:50:06 [INFO] Found netvar: m_nFallbackPaintKit => 0x31D8
00:50:06 [INFO] Found netvar: m_nFallbackSeed => 0x31DC
00:50:06 [INFO] Found netvar: m_nFallbackStatTrak => 0x31E4
00:50:06 [INFO] Found netvar: m_iDefaultFOV => 0x333C
00:50:06 [INFO] Found netvar: m_iFOV => 0x31F4
00:50:06 [INFO] Found netvar: m_nForceBone => 0x268C
00:50:06 [INFO] Found netvar: m_nTickBase => 0x3440
00:50:06 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
00:50:06 [INFO] Found netvar: m_szCustomName => 0x304C
00:50:06 [INFO] Found netvar: m_szLastPlaceName => 0x35C4
00:50:06 [INFO] Found netvar: m_vecOrigin => 0x138
00:50:06 [INFO] Found netvar: m_vecVelocity => 0x114
00:50:06 [INFO] Found netvar: m_vecViewOffset => 0x108
00:50:06 [INFO] Found netvar: m_viewPunchAngle => 0x3030
00:50:06 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31E4
00:50:06 [INFO] Found netvar: m_clrRender => 0x70
00:50:06 [INFO] Found netvar: m_bBombTicking => 0x2990
00:50:06 [INFO] Found netvar: m_bBombDefused => 0x29C0
00:50:06 [INFO] Found netvar: m_flC4Blow => 0x29A0
00:50:06 [INFO] Found netvar: m_hBombDefuser => 0x29C4
00:50:06 [INFO] Found netvar: m_flTimerLength => 0x29A4
00:50:06 [INFO] Found netvar: m_flDefuseLength => 0x29B8
00:50:06 [INFO] Found netvar: m_flDefuseCountDown => 0x29BC
00:50:06 [INFO] Found netvar: m_nBombSite => 0x2994
00:50:06 [INFO] Found netvar: cs_gamerules_data => 0x0
00:50:06 [INFO] Found netvar: m_SurvivalRules => 0xD00
00:50:06 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
00:50:06 [INFO] Found netvar: m_bIsValveDS => 0x7C
00:50:06 [INFO] Found netvar: m_bFreezePeriod => 0x20
00:50:06 [INFO] Found netvar: m_bBombPlanted => 0x9A5
00:50:06 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
00:50:06 [INFO] Found netvar: m_flSimulationTime => 0x268
00:50:06 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x9ADC
00:50:06 [INFO] Found netvar: m_angEyeAnglesX => 0x117D0
00:50:06 [INFO] Found netvar: m_angEyeAnglesY => 0x117D4
00:50:06 [INFO] Found netvar: m_flNextAttack => 0x2D80
00:50:06 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
00:50:06 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28C0
00:50:06 [INFO] Found netvar: m_bStartedArming => 0x3400
00:50:06 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
00:50:06 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
00:50:06 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
00:50:06 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
00:50:06 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
00:50:06 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
00:50:06 [INFO] Found netvar: m_nViewModelIndex => 0x29D0
00:50:06 [INFO] Found netvar: m_nModelIndex => 0x258
00:50:06 [INFO] Finished netvar scanning: 94/94 items successful
10:06:39 [INFO] Opening target process: csgo.exe
10:06:39 [INFO] Starting signature scanning: 58 items
10:06:39 [INFO] Found signature: dwClientState => 0x59F194
10:06:39 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
10:06:39 [INFO] Found signature: dwClientState_IsHLTV => 0x4D48
10:06:39 [INFO] Found signature: dwClientState_Map => 0x28C
10:06:39 [INFO] Found signature: dwClientState_MapDirectory => 0x188
10:06:39 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
10:06:39 [INFO] Found signature: dwClientState_PlayerInfo => 0x52C0
10:06:39 [INFO] Found signature: dwClientState_State => 0x108
10:06:39 [INFO] Found signature: dwClientState_ViewAngles => 0x4D90
10:06:39 [INFO] Found signature: clientstate_delta_ticks => 0x174
10:06:39 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D2C
10:06:39 [INFO] Found signature: clientstate_choked_commands => 0x4D30
10:06:39 [INFO] Found signature: clientstate_net_channel => 0x9C
10:06:39 [INFO] Found signature: dwEntityList => 0x4DFDE84
10:06:39 [INFO] Found signature: dwForceAttack => 0x322BC8C
10:06:39 [INFO] Found signature: dwForceAttack2 => 0x322BC98
10:06:39 [INFO] Found signature: dwForceBackward => 0x322BCC8
10:06:39 [INFO] Found signature: dwForceForward => 0x322BCBC
10:06:39 [INFO] Found signature: dwForceJump => 0x52B9C0C
10:06:39 [INFO] Found signature: dwForceLeft => 0x322BCD4
10:06:39 [INFO] Found signature: dwForceRight => 0x322BCE0
10:06:39 [INFO] Found signature: dwGameDir => 0x63AD80
10:06:39 [INFO] Found signature: dwGameRulesProxy => 0x532D43C
10:06:39 [INFO] Found signature: dwGetAllClasses => 0xE09FDC
10:06:39 [INFO] Found signature: dwGlobalVars => 0x59EE58
10:06:39 [INFO] Found signature: dwGlowObjectManager => 0x5358958
10:06:39 [INFO] Found signature: dwInput => 0x525B458
10:06:39 [INFO] Found signature: dwInterfaceLinkList => 0x999E44
10:06:39 [INFO] Found signature: dwLocalPlayer => 0xDE8964
10:06:39 [INFO] Found signature: dwMouseEnable => 0x52370B8
10:06:39 [INFO] Found signature: dwMouseEnablePtr => 0x5237088
10:06:39 [INFO] Found signature: dwPlayerResource => 0x322A030
10:06:39 [INFO] Found signature: dwRadarBase => 0x523495C
10:06:39 [INFO] Found signature: dwSensitivity => 0xDECB80
10:06:39 [INFO] Found signature: dwSensitivityPtr => 0xDECB80
10:06:39 [INFO] Found signature: dwSetClanTag => 0x8DA80
